-8.394783949617039553e-01,1.088834064364937904e+00,1.026304732075171255e+00,1.007789197398333947e+00,1.002306470882279976e+00,1.000682980157161062e+00,1.000202239042863539e+00,1.000059886251025931e+00,1.068114298828362729e+00,1.044089028100378957e+00,1.017378896635856789e+00,1.005845234725877946e+00,1.001855776690779409e+00,1.000574042475736114e+00,1.000175142540336237e+00,1.000053007267670324e+00,1.015465020385461381e+00,1.012172881721367768e+00,1.006486592925862178e+00,1.002730264635249835e+00,1.001009770833961365e+00,1.000347346576867080e+00,1.000114445561372412e+00,1.000036698334009211e+00,1.003511296733073488e+00,1.002983758755358279e+00,1.001889020490504878e+00,1.000955420218747616e+00,1.000413764160920760e+00,1.000161555450767237e+00,1.000058848491159669e+00,1.000020441460702791e+00,1.000797231716505475e+00,1.000705046177944979e+00,1.000494593957183653e+00,1.000285113606645071e+00,1.000140882513765206e+00,1.000062003567232738e+00,1.000025052693951810e+00,1.000009504015157313e+00,1.000181007585188020e+00,1.000164024296563703e+00,1.000122965324129032e+00,1.000077791163585861e+00,1.000042634713815826e+00,1.000020797362294545e+00,1.000009249907619635e+00,1.000003826490371450e+00,1.000041097349158914e+00,1.000037856197805830e+00
1.088834064364937904e+00,-5.934785956519383454e+00,1.088833223493938629e+00,1.026304732075171255e+00,1.007789123668721754e+00,1.002306470882279976e+00,1.000682973692345934e+00,1.000202239042863539e+00,1.044089028100378957e+00,1.068114298828362729e+00,1.044088763615212301e+00,1.017378896635856789e+00,1.005845183504473717e+00,1.001855776690779409e+00,1.000574037200520960e+00,1.000175142540336237e+00,1.012172881721367768e+00,1.015465020385461381e+00,1.012172838087868731e+00,1.006486592925862178e+00,1.002730244614515653e+00,1.001009770833961365e+00,1.000347343626327490e+00,1.000114445561372412e+00,1.002983758755358279e+00,1.003511296733073488e+00,1.002983751332447548e+00,1.001889020490504878e+00,1.000955414500534157e+00,1.000413764160920760e+00,1.000161554219784810e+00,1.000058848491159669e+00,1.000705046177944979e+00,1.000797231716505475e+00,1.000705044843921199e+00,1.000494593957183653e+00,1.000285112198818993e+00,1.000140882513765206e+00,1.000062003148727285e+00,1.000025052693951810e+00,1.000164024296563703e+00,1.000181007585188020e+00,1.000164024046827027e+00,1.000122965324129032e+00,1.000077790840361969e+00,1.000042634713815826e+00,1.000020797238111880e+00,1.000009249907619635e+00,1.000037856197805830e+00,1.000041097349158914e+00
1.026304732075171255e+00,1.088833223493938629e+00,-1.023046432053806853e+00,1.088834064364937904e+00,1.026304732075171255e+00,1.007789197398333947e+00,1.002306470882279976e+00,1.000682980157161062e+00,1.017378896635856789e+00,1.044088763615212301e+00,1.068114298828362729e+00,1.044089028100378957e+00,1.017378896635856789e+00,1.005845234725877946e+00,1.001855776690779409e+00,1.000574042475736114e+00,1.006486592925862178e+00,1.012172838087868731e+00,1.015465020385461381e+00,1.012172881721367768e+00,1.006486592925862178e+00,1.002730264635249835e+00,1.001009770833961365e+00,1.000347346576867080e+00,1.001889020490504878e+00,1.002983751332447548e+00,1.003511296733073488e+00,1.002983758755358279e+00,1.001889020490504878e+00,1.000955420218747616e+00,1.000413764160920760e+00,1.000161555450767237e+00,1.000494593957183653e+00,1.000705044843921199e+00,1.000797231716505475e+00,1.000705046177944979e+00,1.000494593957183653e+00,1.000285113606645071e+00,1.000140882513765206e+00,1.000062003567232738e+00,1.000122965324129032e+00,1.000164024046827027e+00,1.000181007585188020e+00,1.000164024296563703e+00,1.000122965324129032e+00,1.000077791163585861e+00,1.000042634713815826e+00,1.000020797362294545e+00,1.000029717505510618e+00,1.000037856149651461e+00
1.007789197398333947e+00,1.026304732075171255e+00,1.088834064364937904e+00,-6.176888550453996096e+00,1.088833223493938629e+00,1.026304732075171255e+00,1.007789123668721754e+00,1.002306470882279976e+00,1.005845234725877946e+00,1.017378896635856789e+00,1.044089028100378957e+00,1.068114298828362729e+00,1.044088763615212301e+00,1.017378896635856789e+00,1.005845183504473717e+00,1.001855776690779409e+00,1.002730264635249835e+00,1.006486592925862178e+00,1.012172881721367768e+00,1.015465020385461381e+00,1.012172838087868731e+00,1.006486592925862178e+00,1.002730244614515653e+00,1.001009770833961365e+00,1.000955420218747616e+00,1.001889020490504878e+00,1.002983758755358279e+00,1.003511296733073488e+00,1.002983751332447548e+00,1.001889020490504878e+00,1.000955414500534157e+00,1.000413764160920760e+00,1.000285113606645071e+00,1.000494593957183653e+00,1.000705046177944979e+00,1.000797231716505475e+00,1.000705044843921199e+00,1.000494593957183653e+00,1.000285112198818993e+00,1.000140882513765206e+00,1.000077791163585861e+00,1.000122965324129032e+00,1.000164024296563703e+00,1.000181007585188020e+00,1.000164024046827027e+00,1.000122965324129032e+00,1.000077790840361969e+00,1.000042634713815826e+00,1.000020122699604164e+00,1.000029717505510618e+00
1.002306470882279976e+00,1.007789123668721754e+00,1.026304732075171255e+00,1.088833223493938629e+00,-1.033128456212697444e+00,1.088834064364937904e+00,1.026304732075171255e+00,1.007789197398333947e+00,1.001855776690779409e+00,1.005845183504473717e+00,1.017378896635856789e+00,1.044088763615212301e+00,1.068114298828362729e+00,1.044089028100378957e+00,1.017378896635856789e+00,1.005845234725877946e+00,1.001009770833961365e+00,1.002730244614515653e+00,1.006486592925862178e+00,1.012172838087868731e+00,1.015465020385461381e+00,1.012172881721367768e+00,1.006486592925862178e+00,1.002730264635249835e+00,1.000413764160920760e+00,1.000955414500534157e+00,1.001889020490504878e+00,1.002983751332447548e+00,1.003511296733073488e+00,1.002983758755358279e+00,1.001889020490504878e+00,1.000955420218747616e+00,1.000140882513765206e+00,1.000285112198818993e+00,1.000494593957183653e+00,1.000705044843921199e+00,1.000797231716505475e+00,1.000705046177944979e+00,1.000494593957183653e+00,1.000285113606645071e+00,1.000042634713815826e+00,1.000077790840361969e+00,1.000122965324129032e+00,1.000164024046827027e+00,1.000181007585188020e+00,1.000164024296563703e+00,1.000122965324129032e+00,1.000077791163585861e+00,1.000011955369199290e+00,1.000020122627863772e+00
1.000682980157161062e+00,1.002306470882279976e+00,1.007789197398333947e+00,1.026304732075171255e+00,1.088834064364937904e+00,-1.177710900445841702e+00,1.088833223493938629e+00,1.026304732075171255e+00,1.000574042475736114e+00,1.001855776690779409e+00,1.005845234725877946e+00,1.017378896635856789e+00,1.044089028100378957e+00,1.068114298828362729e+00,1.044088763615212301e+00,1.017378896635856789e+00,1.000347346576867080e+00,1.001009770833961365e+00,1.002730264635249835e+00,1.006486592925862178e+00,1.012172881721367768e+00,1.015465020385461381e+00,1.012172838087868731e+00,1.006486592925862178e+00,1.000161555450767237e+00,1.000413764160920760e+00,1.000955420218747616e+00,1.001889020490504878e+00,1.002983758755358279e+00,1.003511296733073488e+00,1.002983751332447548e+00,1.001889020490504878e+00,1.000062003567232738e+00,1.000140882513765206e+00,1.000285113606645071e+00,1.000494593957183653e+00,1.000705046177944979e+00,1.000797231716505475e+00,1.000705044843921199e+00,1.000494593957183653e+00,1.000020797362294545e+00,1.000042634713815826e+00,1.000077791163585861e+00,1.000122965324129032e+00,1.000164024296563703e+00,1.000181007585188020e+00,1.000164024046827027e+00,1.000122965324129032e+00,1.000006351580294828e+00,1.000011955369199290e+00
1.000202239042863539e+00,1.000682973692345934e+00,1.002306470882279976e+00,1.007789123668721754e+00,1.026304732075171255e+00,1.088833223493938629e+00,-6.271067403185376143e+00,1.088834064364937904e+00,1.000175142540336237e+00,1.000574037200520960e+00,1.001855776690779409e+00,1.005845183504473717e+00,1.017378896635856789e+00,1.044088763615212301e+00,1.068114298828362729e+00,1.044089028100378957e+00,1.000114445561372412e+00,1.000347343626327490e+00,1.001009770833961365e+00,1.002730244614515653e+00,1.006486592925862178e+00,1.012172838087868731e+00,1.015465020385461381e+00,1.012172881721367768e+00,1.000058848491159669e+00,1.000161554219784810e+00,1.000413764160920760e+00,1.000955414500534157e+00,1.001889020490504878e+00,1.002983751332447548e+00,1.003511296733073488e+00,1.002983758755358279e+00,1.000025052693951810e+00,1.000062003148727285e+00,1.000140882513765206e+00,1.000285112198818993e+00,1.000494593957183653e+00,1.000705044843921199e+00,1.000797231716505475e+00,1.000705046177944979e+00,1.000009249907619635e+00,1.000020797238111880e+00,1.000042634713815826e+00,1.000077790840361969e+00,1.000122965324129032e+00,1.000164024046827027e+00,1.000181007585188020e+00,1.000164024296563703e+00,1.000003073635399531e+00,1.000006351546598005e+00
1.000059886251025931e+00,1.000202239042863539e+00,1.000682980157161062e+00,1.002306470882279976e+00,1.007789197398333947e+00,1.026304732075171255e+00,1.088834064364937904e+00,-1.028306307198844749e+00,1.000053007267670324e+00,1.000175142540336237e+00,1.000574042475736114e+00,1.001855776690779409e+00,1.005845234725877946e+00,1.017378896635856789e+00,1.044089028100378957e+00,1.068114298828362729e+00,1.000036698334009211e+00,1.000114445561372412e+00,1.000347346576867080e+00,1.001009770833961365e+00,1.002730264635249835e+00,1.006486592925862178e+00,1.012172881721367768e+00,1.015465020385461381e+00,1.000020441460702791e+00,1.000058848491159669e+00,1.000161555450767237e+00,1.000413764160920760e+00,1.000955420218747616e+00,1.001889020490504878e+00,1.002983758755358279e+00,1.003511296733073488e+00,1.000009504015157313e+00,1.000025052693951810e+00,1.000062003567232738e+00,1.000140882513765206e+00,1.000285113606645071e+00,1.000494593957183653e+00,1.000705046177944979e+00,1.000797231716505475e+00,1.000003826490371450e+00,1.000009249907619635e+00,1.000020797362294545e+00,1.000042634713815826e+00,1.000077791163585861e+00,1.000122965324129032e+00,1.000164024296563703e+00,1.000181007585188020e+00,1.000001377393967994e+00,1.000003073635399531e+00
1.068114298828362729e+00,1.044089028100378957e+00,1.017378896635856789e+00,1.005845234725877946e+00,1.001855776690779409e+00,1.000574042475736114e+00,1.000175142540336237e+00,1.000053007267670324e+00,-8.857458418614791995e-01,1.088989573596790494e+00,1.026396909059831497e+00,1.007830175574883080e+00,1.002322663912718737e+00,1.000688979161526992e+00,1.000204372575385747e+00,1.000060623968135332e+00,1.068113541436126690e+00,1.044137652414835804e+00,1.017430870631768070e+00,1.005873744355860744e+00,1.001868254430386074e+00,1.000578948058835627e+00,1.000176956018532737e+00,1.000053651608606264e+00,1.015465020385462047e+00,1.012180983846804549e+00,1.006501041277166442e+00,1.002741440247567839e+00,1.001015841583188237e+00,1.000350097232945767e+00,1.000115567655219140e+00,1.000037126655533237e+00,1.003511296733073488e+00,1.002985140458382940e+00,1.001892206238808702e+00,1.000958618793571286e+00,1.000415916069010258e+00,1.000162705440779343e+00,1.000059380884732674e+00,1.000020665652631813e+00,1.000797222851742552e+00,1.000705287438408586e+00,1.000495249132917319e+00,1.000285900138819128e+00,1.000141511424512686e+00,1.000062394876292338e+00,1.000025258687497809e+00,1.000009600548568578e+00,1.000181007585188020e+00,1.000164071019466361e+00
1.044089028100378957e+00,1.068114298828362729e+00,1.044088763615212301e+00,1.017378896635856789e+00,1.005845183504473717e+00,1.001855776690779409e+00,1.000574037200520960e+00,1.000175142540336237e+00,1.088989573596790494e+00,-8.527105575782965019e-01,1.088988732464364784e+00,1.026396909059831497e+00,1.007830101563905068e+00,1.002322663912718737e+00,1.000688972649300013e+00,1.000204372575385747e+00,1.044137652414835804e+00,1.068113541436126690e+00,1.044137388248609355e+00,1.017430870631768070e+00,1.005873692969363686e+00,1.001868254430386074e+00,1.000578942746638944e+00,1.000176956018532737e+00,1.012180983846804549e+00,1.015465020385462047e+00,1.012180940301284249e+00,1.006501041277166442e+00,1.002741420185486065e+00,1.001015841583188237e+00,1.000350094264163658e+00,1.000115567655219140e+00,1.002985140458382940e+00,1.003511296733073488e+00,1.002985133052788358e+00,1.001892206238808702e+00,1.000958613069494962e+00,1.000415916069010258e+00,1.000162704203457098e+00,1.000059380884732674e+00,1.000705287438408586e+00,1.000797222851742552e+00,1.000705286107726133e+00,1.000495249132917319e+00,1.000285898730648881e+00,1.000141511424512686e+00,1.000062394456056492e+00,1.000025258687497809e+00,1.000164071019466361e+00,1.000181007585188020e+00
1.017378896635856789e+00,1.044088763615212301e+00,1.068114298828362729e+00,1.044089028100378957e+00,1.017378896635856789e+00,1.005845234725877946e+00,1.001855776690779409e+00,1.000574042475736114e+00,1.026396909059831497e+00,1.088988732464364784e+00,-5.955378026176397555e+00,1.088989573596790494e+00,1.026396909059831497e+00,1.007830175574883080e+00,1.002322663912718737e+00,1.000688979161526992e+00,1.017430870631768070e+00,1.044137388248609355e+00,1.068113541436126690e+00,1.044137652414835804e+00,1.017430870631768070e+00,1.005873744355860744e+00,1.001868254430386074e+00,1.000578948058835627e+00,1.006501041277166442e+00,1.012180940301284249e+00,1.015465020385462047e+00,1.012180983846804549e+00,1.006501041277166442e+00,1.002741440247567839e+00,1.001015841583188237e+00,1.000350097232945767e+00,1.001892206238808702e+00,1.002985133052788358e+00,1.003511296733073488e+00,1.002985140458382940e+00,1.001892206238808702e+00,1.000958618793571286e+00,1.000415916069010258e+00,1.000162705440779343e+00,1.000495249132917319e+00,1.000705286107726133e+00,1.000797222851742552e+00,1.000705287438408586e+00,1.000495249132917319e+00,1.000285900138819128e+00,1.000141511424512686e+00,1.000062394876292338e+00,1.000123100319961766e+00,1.000164070770376057e+00
1.005845234725877946e+00,1.017378896635856789e+00,1.044089028100378957e+00,1.068114298828362729e+00,1.044088763615212301e+00,1.017378896635856789e+00,1.005845183504473717e+00,1.001855776690779409e+00,1.007830175574883080e+00,1.026396909059831497e+00,1.088989573596790494e+00,-7.988868647386118127e-01,1.088988732464364784e+00,1.026396909059831497e+00,1.007830101563905068e+00,1.002322663912718737e+00,1.005873744355860744e+00,1.017430870631768070e+00,1.044137652414835804e+00,1.068113541436126690e+00,1.044137388248609355e+00,1.017430870631768070e+00,1.005873692969363686e+00,1.001868254430386074e+00,1.002741440247567839e+00,1.006501041277166442e+00,1.012180983846804549e+00,1.015465020385462047e+00,1.012180940301284249e+00,1.006501041277166442e+00,1.002741420185486065e+00,1.001015841583188237e+00,1.000958618793571286e+00,1.001892206238808702e+00,1.002985140458382940e+00,1.003511296733073488e+00,1.002985133052788358e+00,1.001892206238808702e+00,1.000958613069494962e+00,1.000415916069010258e+00,1.000285900138819128e+00,1.000495249132917319e+00,1.000705287438408586e+00,1.000797222851742552e+00,1.000705286107726133e+00,1.000495249132917319e+00,1.000285898730648881e+00,1.000141511424512686e+00,1.000077972787884573e+00,1.000123100319961766e+00
1.001855776690779409e+00,1.005845183504473717e+00,1.017378896635856789e+00,1.044088763615212301e+00,1.068114298828362729e+00,1.044089028100378957e+00,1.017378896635856789e+00,1.005845234725877946e+00,1.002322663912718737e+00,1.007830101563905068e+00,1.026396909059831497e+00,1.088988732464364784e+00,-1.076423512886913514e+00,1.088989573596790494e+00,1.026396909059831497e+00,1.007830175574883080e+00,1.001868254430386074e+00,1.005873692969363686e+00,1.017430870631768070e+00,1.044137388248609355e+00,1.068113541436126690e+00,1.044137652414835804e+00,1.017430870631768070e+00,1.005873744355860744e+00,1.001015841583188237e+00,1.002741420185486065e+00,1.006501041277166442e+00,1.012180940301284249e+00,1.015465020385462047e+00,1.012180983846804549e+00,1.006501041277166442e+00,1.002741440247567839e+00,1.000415916069010258e+00,1.000958613069494962e+00,1.001892206238808702e+00,1.002985133052788358e+00,1.003511296733073488e+00,1.002985140458382940e+00,1.001892206238808702e+00,1.000958618793571286e+00,1.000141511424512686e+00,1.000285898730648881e+00,1.000495249132917319e+00,1.000705286107726133e+00,1.000797222851742552e+00,1.000705287438408586e+00,1.000495249132917319e+00,1.000285900138819128e+00,1.000042799804825133e+00,1.000077972464757714e+00
